OID_,Value,Count,Red,Green,Blue,Opacity,2001_Code,2001_Class,2005_Code,2005_Class,Class_Name,Bivariate_,1992_Color,1992_Col_1,1992_Col_2,2001_Color,2001_Col_1,2001_Col_2,Change_Red,Change_Gre,Change_Blu
,388,0,0,0.36,0.36,1,16,Estuarine Forested Wetland,13,Palustrine Forested Wetland,Estuarine Forested Wetland to Palustrine Forested Wetland,1613,0.235294118,0,0.235294118,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,389,0,0.95,0.43,0,1,16,Estuarine Forested Wetland,14,Palustrine Scrub/Shrub Wetland,Estuarine Forested Wetland to Palustrine Scrub/Shrub Wetland,1614,0.235294118,0,0.235294118,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,390,0,0.95,0,0.95,1,16,Estuarine Forested Wetland,15,Palustrine Emergent Wetland,Estuarine Forested Wetland to Palustrine Emergent Wetland,1615,0.235294118,0,0.235294118,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,391,62,0.76,0.85,0.87,1,16,Estuarine Forested Wetland,16,Estuarine Forested Wetland,Estuarine Forested Wetland to Estuarine Forested Wetland,1616,0.235294118,0,0.235294118,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,392,0,0.43,0,0.43,1,16,Estuarine Forested Wetland,17,Estuarine Scrub/Shrub Wetland,Estuarine Forested Wetland to Estuarine Scrub/Shrub Wetland,1617,0.235294118,0,0.235294118,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,393,0,0.69,0,0.69,1,16,Estuarine Forested Wetland,18,Estuarine Emergent Wetland,Estuarine Forested Wetland to Estuarine Emergent Wetland,1618,0.235294118,0,0.235294118,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,394,0,0,0.95,0.95,1,16,Estuarine Forested Wetland,19,Unconsolidated Shore,Estuarine Forested Wetland to Unconsolidated Shore,1619,0.235294118,0,0.235294118,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,395,0,0.95,0.95,0,1,16,Estuarine Forested Wetland,20,Bare Land,Estuarine Forested Wetland to Bare Land,1620,0.235294118,0,0.235294118,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,396,0,0,0,0.47,1,16,Estuarine Forested Wetland,21,Water,Estuarine Forested Wetland to Water,1621,0.235294118,0,0.235294118,0,0,0.466666667,0,0,0.466666667
,397,0,0,0,0.95,1,16,Estuarine Forested Wetland,22,Palustrine Aquatic Bed,Estuarine Forested Wetland to Palustrine Aquatic Bed,1622,0.235294118,0,0.235294118,0,0,0.949019608,0,0,0.949019608
,398,0,0.4,0.46,0.86,1,16,Estuarine Forested Wetland,23,Estuarine Aquatic Bed,Estuarine Forested Wetland to Estuarine Aquatic Bed,1623,0.235294118,0,0.235294118,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,399,0,0.98,0.82,0,1,16,Estuarine Forested Wetland,24,Tundra,Estuarine Forested Wetland to Tundra,1624,0.235294118,0,0.235294118,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,400,0,0.67,0.98,0.94,1,16,Estuarine Forested Wetland,25,Snow/Ice,Estuarine Forested Wetland to Snow/Ice,1625,0.235294118,0,0.235294118,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,401,0,0,0,0,1,17,Estuarine Scrub/Shrub Wetland,1,Unclassified,Estuarine Scrub/Shrub Wetland to Unclassified,1701,0.42745098,0,0.42745098,0,0,0,0,0,0
,402,0,0.95,0.95,0.95,1,17,Estuarine Scrub/Shrub Wetland,2,High Intensity Developed,Estuarine Scrub/Shrub Wetland to High Intensity Developed,1702,0.42745098,0,0.42745098,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,403,0,0.66,0.6,0.66,1,17,Estuarine Scrub/Shrub Wetland,3,Medium Intensity Developed,Estuarine Scrub/Shrub Wetland to Medium Intensity Developed,1703,0.42745098,0,0.42745098,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,404,0,0.56,0.46,0.49,1,17,Estuarine Scrub/Shrub Wetland,4,Low Intensity Developed,Estuarine Scrub/Shrub Wetland to Low Intensity Developed,1704,0.42745098,0,0.42745098,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,405,0,0.76,0.8,0.22,1,17,Estuarine Scrub/Shrub Wetland,5,Developed Open Space,Estuarine Scrub/Shrub Wetland to Developed Open Space,1705,0.42745098,0,0.42745098,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,406,0,0.33,0.13,0,1,17,Estuarine Scrub/Shrub Wetland,6,Cultivated,Estuarine Scrub/Shrub Wetland to Cultivated,1706,0.42745098,0,0.42745098,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,407,0,0.76,0.63,0.31,1,17,Estuarine Scrub/Shrub Wetland,7,Pasture/Hay,Estuarine Scrub/Shrub Wetland to Pasture/Hay,1707,0.42745098,0,0.42745098,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,408,0,0.95,0.73,0.53,1,17,Estuarine Scrub/Shrub Wetland,8,Grassland,Estuarine Scrub/Shrub Wetland to Grassland,1708,0.42745098,0,0.42745098,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,409,0,0,0.95,0,1,17,Estuarine Scrub/Shrub Wetland,9,Deciduous Forest,Estuarine Scrub/Shrub Wetland to Deciduous Forest,1709,0.42745098,0,0.42745098,0,0.949019608,0,0,0.949019608,0
,410,0,0,0.23,0,1,17,Estuarine Scrub/Shrub Wetland,10,Evergreen Forest,Estuarine Scrub/Shrub Wetland to Evergreen Forest,1710,0.42745098,0,0.42745098,0,0.22745098,0,0,0.22745098,0
,411,0,0.03,0.63,0.23,1,17,Estuarine Scrub/Shrub Wetland,11,Mixed Forest,Estuarine Scrub/Shrub Wetland to Mixed Forest,1711,0.42745098,0,0.42745098,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,412,0,0.43,0.43,0,1,17,Estuarine Scrub/Shrub Wetland,12,Scrub/Shrub,Estuarine Scrub/Shrub Wetland to Scrub/Shrub,1712,0.42745098,0,0.42745098,0.42745098,0.42745098,0,0.42745098,0.42745098,0
,413,0,0,0.36,0.36,1,17,Estuarine Scrub/Shrub Wetland,13,Palustrine Forested Wetland,Estuarine Scrub/Shrub Wetland to Palustrine Forested Wetland,1713,0.42745098,0,0.42745098,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,414,0,0.95,0.43,0,1,17,Estuarine Scrub/Shrub Wetland,14,Palustrine Scrub/Shrub Wetland,Estuarine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,1714,0.42745098,0,0.42745098,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,415,0,0.95,0,0.95,1,17,Estuarine Scrub/Shrub Wetland,15,Palustrine Emergent Wetland,Estuarine Scrub/Shrub Wetland to Palustrine Emergent Wetland,1715,0.42745098,0,0.42745098,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,416,0,0.24,0,0.24,1,17,Estuarine Scrub/Shrub Wetland,16,Estuarine Forested Wetland,Estuarine Scrub/Shrub Wetland to Estuarine Forested Wetland,1716,0.42745098,0,0.42745098,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,417,1,0.76,0.85,0.87,1,17,Estuarine Scrub/Shrub Wetland,17,Estuarine Scrub/Shrub Wetland,Estuarine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,1717,0.42745098,0,0.42745098,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,418,0,0.69,0,0.69,1,17,Estuarine Scrub/Shrub Wetland,18,Estuarine Emergent Wetland,Estuarine Scrub/Shrub Wetland to Estuarine Emergent Wetland,1718,0.42745098,0,0.42745098,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,419,0,0,0.95,0.95,1,17,Estuarine Scrub/Shrub Wetland,19,Unconsolidated Shore,Estuarine Scrub/Shrub Wetland to Unconsolidated Shore,1719,0.42745098,0,0.42745098,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,420,0,0.95,0.95,0,1,17,Estuarine Scrub/Shrub Wetland,20,Bare Land,Estuarine Scrub/Shrub Wetland to Bare Land,1720,0.42745098,0,0.42745098,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,421,0,0,0,0.47,1,17,Estuarine Scrub/Shrub Wetland,21,Water,Estuarine Scrub/Shrub Wetland to Water,1721,0.42745098,0,0.42745098,0,0,0.466666667,0,0,0.466666667
,422,0,0,0,0.95,1,17,Estuarine Scrub/Shrub Wetland,22,Palustrine Aquatic Bed,Estuarine Scrub/Shrub Wetland to Palustrine Aquatic Bed,1722,0.42745098,0,0.42745098,0,0,0.949019608,0,0,0.949019608
,423,0,0.4,0.46,0.86,1,17,Estuarine Scrub/Shrub Wetland,23,Estuarine Aquatic Bed,Estuarine Scrub/Shrub Wetland to Estuarine Aquatic Bed,1723,0.42745098,0,0.42745098,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,424,0,0.98,0.82,0,1,17,Estuarine Scrub/Shrub Wetland,24,Tundra,Estuarine Scrub/Shrub Wetland to Tundra,1724,0.42745098,0,0.42745098,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,425,0,0.67,0.98,0.94,1,17,Estuarine Scrub/Shrub Wetland,25,Snow/Ice,Estuarine Scrub/Shrub Wetland to Snow/Ice,1725,0.42745098,0,0.42745098,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,426,0,0,0,0,1,18,Estuarine Emergent Wetland,1,Unclassified,Estuarine Emergent Wetland to Unclassified,1801,0.68627451,0,0.68627451,0,0,0,0,0,0
,427,0,0.95,0.95,0.95,1,18,Estuarine Emergent Wetland,2,High Intensity Developed,Estuarine Emergent Wetland to High Intensity Developed,1802,0.68627451,0,0.68627451,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,428,0,0.66,0.6,0.66,1,18,Estuarine Emergent Wetland,3,Medium Intensity Developed,Estuarine Emergent Wetland to Medium Intensity Developed,1803,0.68627451,0,0.68627451,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,429,0,0.56,0.46,0.49,1,18,Estuarine Emergent Wetland,4,Low Intensity Developed,Estuarine Emergent Wetland to Low Intensity Developed,1804,0.68627451,0,0.68627451,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,430,0,0.76,0.8,0.22,1,18,Estuarine Emergent Wetland,5,Developed Open Space,Estuarine Emergent Wetland to Developed Open Space,1805,0.68627451,0,0.68627451,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,431,0,0.33,0.13,0,1,18,Estuarine Emergent Wetland,6,Cultivated,Estuarine Emergent Wetland to Cultivated,1806,0.68627451,0,0.68627451,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,432,0,0.76,0.63,0.31,1,18,Estuarine Emergent Wetland,7,Pasture/Hay,Estuarine Emergent Wetland to Pasture/Hay,1807,0.68627451,0,0.68627451,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,433,0,0.95,0.73,0.53,1,18,Estuarine Emergent Wetland,8,Grassland,Estuarine Emergent Wetland to Grassland,1808,0.68627451,0,0.68627451,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,434,0,0,0.95,0,1,18,Estuarine Emergent Wetland,9,Deciduous Forest,Estuarine Emergent Wetland to Deciduous Forest,1809,0.68627451,0,0.68627451,0,0.949019608,0,0,0.949019608,0
,435,0,0,0.23,0,1,18,Estuarine Emergent Wetland,10,Evergreen Forest,Estuarine Emergent Wetland to Evergreen Forest,1810,0.68627451,0,0.68627451,0,0.22745098,0,0,0.22745098,0
,436,0,0.03,0.63,0.23,1,18,Estuarine Emergent Wetland,11,Mixed Forest,Estuarine Emergent Wetland to Mixed Forest,1811,0.68627451,0,0.68627451,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,437,0,0.43,0.43,0,1,18,Estuarine Emergent Wetland,12,Scrub/Shrub,Estuarine Emergent Wetland to Scrub/Shrub,1812,0.68627451,0,0.68627451,0.42745098,0.42745098,0,0.42745098,0.42745098,0
,438,0,0,0.36,0.36,1,18,Estuarine Emergent Wetland,13,Palustrine Forested Wetland,Estuarine Emergent Wetland to Palustrine Forested Wetland,1813,0.68627451,0,0.68627451,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,439,0,0.95,0.43,0,1,18,Estuarine Emergent Wetland,14,Palustrine Scrub/Shrub Wetland,Estuarine Emergent Wetland to Palustrine Scrub/Shrub Wetland,1814,0.68627451,0,0.68627451,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,440,0,0.95,0,0.95,1,18,Estuarine Emergent Wetland,15,Palustrine Emergent Wetland,Estuarine Emergent Wetland to Palustrine Emergent Wetland,1815,0.68627451,0,0.68627451,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,441,0,0.24,0,0.24,1,18,Estuarine Emergent Wetland,16,Estuarine Forested Wetland,Estuarine Emergent Wetland to Estuarine Forested Wetland,1816,0.68627451,0,0.68627451,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,442,0,0.43,0,0.43,1,18,Estuarine Emergent Wetland,17,Estuarine Scrub/Shrub Wetland,Estuarine Emergent Wetland to Estuarine Scrub/Shrub Wetland,1817,0.68627451,0,0.68627451,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,443,128,0.76,0.85,0.87,1,18,Estuarine Emergent Wetland,18,Estuarine Emergent Wetland,Estuarine Emergent Wetland to Estuarine Emergent Wetland,1818,0.68627451,0,0.68627451,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,444,0,0,0.95,0.95,1,18,Estuarine Emergent Wetland,19,Unconsolidated Shore,Estuarine Emergent Wetland to Unconsolidated Shore,1819,0.68627451,0,0.68627451,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,445,0,0.95,0.95,0,1,18,Estuarine Emergent Wetland,20,Bare Land,Estuarine Emergent Wetland to Bare Land,1820,0.68627451,0,0.68627451,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,446,0,0,0,0.47,1,18,Estuarine Emergent Wetland,21,Water,Estuarine Emergent Wetland to Water,1821,0.68627451,0,0.68627451,0,0,0.466666667,0,0,0.466666667
,447,0,0,0,0.95,1,18,Estuarine Emergent Wetland,22,Palustrine Aquatic Bed,Estuarine Emergent Wetland to Palustrine Aquatic Bed,1822,0.68627451,0,0.68627451,0,0,0.949019608,0,0,0.949019608
,448,0,0.4,0.46,0.86,1,18,Estuarine Emergent Wetland,23,Estuarine Aquatic Bed,Estuarine Emergent Wetland to Estuarine Aquatic Bed,1823,0.68627451,0,0.68627451,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,449,0,0.98,0.82,0,1,18,Estuarine Emergent Wetland,24,Tundra,Estuarine Emergent Wetland to Tundra,1824,0.68627451,0,0.68627451,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,450,0,0.67,0.98,0.94,1,18,Estuarine Emergent Wetland,25,Snow/Ice,Estuarine Emergent Wetland to Snow/Ice,1825,0.68627451,0,0.68627451,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,451,0,0,0,0,1,19,Unconsolidated Shore,1,Unclassified,Unconsolidated Shore to Unclassified,1901,0,0.949019608,0.949019608,0,0,0,0,0,0
,452,0,0.95,0.95,0.95,1,19,Unconsolidated Shore,2,High Intensity Developed,Unconsolidated Shore to High Intensity Developed,1902,0,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,453,0,0.66,0.6,0.66,1,19,Unconsolidated Shore,3,Medium Intensity Developed,Unconsolidated Shore to Medium Intensity Developed,1903,0,0.949019608,0.949019608,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,454,0,0.56,0.46,0.49,1,19,Unconsolidated Shore,4,Low Intensity Developed,Unconsolidated Shore to Low Intensity Developed,1904,0,0.949019608,0.949019608,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,455,0,0.76,0.8,0.22,1,19,Unconsolidated Shore,5,Developed Open Space,Unconsolidated Shore to Developed Open Space,1905,0,0.949019608,0.949019608,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,456,0,0.33,0.13,0,1,19,Unconsolidated Shore,6,Cultivated,Unconsolidated Shore to Cultivated,1906,0,0.949019608,0.949019608,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,457,0,0.76,0.63,0.31,1,19,Unconsolidated Shore,7,Pasture/Hay,Unconsolidated Shore to Pasture/Hay,1907,0,0.949019608,0.949019608,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,458,0,0.95,0.73,0.53,1,19,Unconsolidated Shore,8,Grassland,Unconsolidated Shore to Grassland,1908,0,0.949019608,0.949019608,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,459,0,0,0.95,0,1,19,Unconsolidated Shore,9,Deciduous Forest,Unconsolidated Shore to Deciduous Forest,1909,0,0.949019608,0.949019608,0,0.949019608,0,0,0.949019608,0
,460,0,0,0.23,0,1,19,Unconsolidated Shore,10,Evergreen Forest,Unconsolidated Shore to Evergreen Forest,1910,0,0.949019608,0.949019608,0,0.22745098,0,0,0.22745098,0
,461,0,0.03,0.63,0.23,1,19,Unconsolidated Shore,11,Mixed Forest,Unconsolidated Shore to Mixed Forest,1911,0,0.949019608,0.949019608,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,462,0,0.43,0.43,0,1,19,Unconsolidated Shore,12,Scrub/Shrub,Unconsolidated Shore to Scrub/Shrub,1912,0,0.949019608,0.949019608,0.42745098,0.42745098,0,0.42745098,0.42745098,0
,463,0,0,0.36,0.36,1,19,Unconsolidated Shore,13,Palustrine Forested Wetland,Unconsolidated Shore to Palustrine Forested Wetland,1913,0,0.949019608,0.949019608,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,464,0,0.95,0.43,0,1,19,Unconsolidated Shore,14,Palustrine Scrub/Shrub Wetland,Unconsolidated Shore to Palustrine Scrub/Shrub Wetland,1914,0,0.949019608,0.949019608,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,465,0,0.95,0,0.95,1,19,Unconsolidated Shore,15,Palustrine Emergent Wetland,Unconsolidated Shore to Palustrine Emergent Wetland,1915,0,0.949019608,0.949019608,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,466,0,0.24,0,0.24,1,19,Unconsolidated Shore,16,Estuarine Forested Wetland,Unconsolidated Shore to Estuarine Forested Wetland,1916,0,0.949019608,0.949019608,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,467,0,0.43,0,0.43,1,19,Unconsolidated Shore,17,Estuarine Scrub/Shrub Wetland,Unconsolidated Shore to Estuarine Scrub/Shrub Wetland,1917,0,0.949019608,0.949019608,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,468,0,0.69,0,0.69,1,19,Unconsolidated Shore,18,Estuarine Emergent Wetland,Unconsolidated Shore to Estuarine Emergent Wetland,1918,0,0.949019608,0.949019608,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,469,4,0.76,0.85,0.87,1,19,Unconsolidated Shore,19,Unconsolidated Shore,Unconsolidated Shore to Unconsolidated Shore,1919,0,0.949019608,0.949019608,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,470,0,0.95,0.95,0,1,19,Unconsolidated Shore,20,Bare Land,Unconsolidated Shore to Bare Land,1920,0,0.949019608,0.949019608,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,471,0,0,0,0.47,1,19,Unconsolidated Shore,21,Water,Unconsolidated Shore to Water,1921,0,0.949019608,0.949019608,0,0,0.466666667,0,0,0.466666667
,472,0,0,0,0.95,1,19,Unconsolidated Shore,22,Palustrine Aquatic Bed,Unconsolidated Shore to Palustrine Aquatic Bed,1922,0,0.949019608,0.949019608,0,0,0.949019608,0,0,0.949019608
,473,0,0.4,0.46,0.86,1,19,Unconsolidated Shore,23,Estuarine Aquatic Bed,Unconsolidated Shore to Estuarine Aquatic Bed,1923,0,0.949019608,0.949019608,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,474,0,0.98,0.82,0,1,19,Unconsolidated Shore,24,Tundra,Unconsolidated Shore to Tundra,1924,0,0.949019608,0.949019608,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,475,0,0.67,0.98,0.94,1,19,Unconsolidated Shore,25,Snow/Ice,Unconsolidated Shore to Snow/Ice,1925,0,0.949019608,0.949019608,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,476,0,0,0,0,1,20,Bare Land,1,Unclassified,Bare Land to Unclassified,2001,0.949019608,0.949019608,0,0,0,0,0,0,0
,477,279,0.95,0.95,0.95,1,20,Bare Land,2,High Intensity Developed,Bare Land to High Intensity Developed,2002,0.949019608,0.949019608,0,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,478,743,0.66,0.6,0.66,1,20,Bare Land,3,Medium Intensity Developed,Bare Land to Medium Intensity Developed,2003,0.949019608,0.949019608,0,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,479,2347,0.56,0.46,0.49,1,20,Bare Land,4,Low Intensity Developed,Bare Land to Low Intensity Developed,2004,0.949019608,0.949019608,0,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,480,2026,0.76,0.8,0.22,1,20,Bare Land,5,Developed Open Space,Bare Land to Developed Open Space,2005,0.949019608,0.949019608,0,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,481,0,0.33,0.13,0,1,20,Bare Land,6,Cultivated,Bare Land to Cultivated,2006,0.949019608,0.949019608,0,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,482,0,0.76,0.63,0.31,1,20,Bare Land,7,Pasture/Hay,Bare Land to Pasture/Hay,2007,0.949019608,0.949019608,0,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,483,919,0.95,0.73,0.53,1,20,Bare Land,8,Grassland,Bare Land to Grassland,2008,0.949019608,0.949019608,0,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,484,0,0,0.95,0,1,20,Bare Land,9,Deciduous Forest,Bare Land to Deciduous Forest,2009,0.949019608,0.949019608,0,0,0.949019608,0,0,0.949019608,0
,485,457,0,0.23,0,1,20,Bare Land,10,Evergreen Forest,Bare Land to Evergreen Forest,2010,0.949019608,0.949019608,0,0,0.22745098,0,0,0.22745098,0
,486,0,0.03,0.63,0.23,1,20,Bare Land,11,Mixed Forest,Bare Land to Mixed Forest,2011,0.949019608,0.949019608,0,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,487,2415,0.43,0.43,0,1,20,Bare Land,12,Scrub/Shrub,Bare Land to Scrub/Shrub,2012,0.949019608,0.949019608,0,0.42745098,0.42745098,0,0.42745098,0.42745098,0
,488,0,0,0.36,0.36,1,20,Bare Land,13,Palustrine Forested Wetland,Bare Land to Palustrine Forested Wetland,2013,0.949019608,0.949019608,0,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,489,0,0.95,0.43,0,1,20,Bare Land,14,Palustrine Scrub/Shrub Wetland,Bare Land to Palustrine Scrub/Shrub Wetland,2014,0.949019608,0.949019608,0,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,490,0,0.95,0,0.95,1,20,Bare Land,15,Palustrine Emergent Wetland,Bare Land to Palustrine Emergent Wetland,2015,0.949019608,0.949019608,0,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,491,1,0.24,0,0.24,1,20,Bare Land,16,Estuarine Forested Wetland,Bare Land to Estuarine Forested Wetland,2016,0.949019608,0.949019608,0,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,492,0,0.43,0,0.43,1,20,Bare Land,17,Estuarine Scrub/Shrub Wetland,Bare Land to Estuarine Scrub/Shrub Wetland,2017,0.949019608,0.949019608,0,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,493,0,0.69,0,0.69,1,20,Bare Land,18,Estuarine Emergent Wetland,Bare Land to Estuarine Emergent Wetland,2018,0.949019608,0.949019608,0,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,494,0,0,0.95,0.95,1,20,Bare Land,19,Unconsolidated Shore,Bare Land to Unconsolidated Shore,2019,0.949019608,0.949019608,0,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,495,2843080,0.76,0.85,0.87,1,20,Bare Land,20,Bare Land,Bare Land to Bare Land,2020,0.949019608,0.949019608,0,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,496,128,0,0,0.47,1,20,Bare Land,21,Water,Bare Land to Water,2021,0.949019608,0.949019608,0,0,0,0.466666667,0,0,0.466666667
,497,0,0,0,0.95,1,20,Bare Land,22,Palustrine Aquatic Bed,Bare Land to Palustrine Aquatic Bed,2022,0.949019608,0.949019608,0,0,0,0.949019608,0,0,0.949019608
,498,0,0.4,0.46,0.86,1,20,Bare Land,23,Estuarine Aquatic Bed,Bare Land to Estuarine Aquatic Bed,2023,0.949019608,0.949019608,0,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,499,0,0.98,0.82,0,1,20,Bare Land,24,Tundra,Bare Land to Tundra,2024,0.949019608,0.949019608,0,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,500,0,0.67,0.98,0.94,1,20,Bare Land,25,Snow/Ice,Bare Land to Snow/Ice,2025,0.949019608,0.949019608,0,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,501,0,0,0,0,1,21,Water,1,Unclassified,Water to Unclassified,2101,0,0,0.466666667,0,0,0,0,0,0
,502,0,0.95,0.95,0.95,1,21,Water,2,High Intensity Developed,Water to High Intensity Developed,2102,0,0,0.466666667,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,503,0,0.66,0.6,0.66,1,21,Water,3,Medium Intensity Developed,Water to Medium Intensity Developed,2103,0,0,0.466666667,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,504,0,0.56,0.46,0.49,1,21,Water,4,Low Intensity Developed,Water to Low Intensity Developed,2104,0,0,0.466666667,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,505,0,0.76,0.8,0.22,1,21,Water,5,Developed Open Space,Water to Developed Open Space,2105,0,0,0.466666667,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,506,0,0.33,0.13,0,1,21,Water,6,Cultivated,Water to Cultivated,2106,0,0,0.466666667,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,507,0,0.76,0.63,0.31,1,21,Water,7,Pasture/Hay,Water to Pasture/Hay,2107,0,0,0.466666667,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,508,0,0.95,0.73,0.53,1,21,Water,8,Grassland,Water to Grassland,2108,0,0,0.466666667,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,509,0,0,0.95,0,1,21,Water,9,Deciduous Forest,Water to Deciduous Forest,2109,0,0,0.466666667,0,0.949019608,0,0,0.949019608,0
,510,0,0,0.23,0,1,21,Water,10,Evergreen Forest,Water to Evergreen Forest,2110,0,0,0.466666667,0,0.22745098,0,0,0.22745098,0
,511,0,0.03,0.63,0.23,1,21,Water,11,Mixed Forest,Water to Mixed Forest,2111,0,0,0.466666667,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,512,0,0.43,0.43,0,1,21,Water,12,Scrub/Shrub,Water to Scrub/Shrub,2112,0,0,0.466666667,0.42745098,0.42745098,0,0.42745098,0.42745098,0
