OID_,Value,Count,hi_maui_co,hi_maui__1,Red,Green,Blue,Opacity,1992_Code,1992_Class,2001_Code,2001_Class,Class_Name,Bivariate_,1992_Color,1992_Col_1,1992_Col_2,2001_Color,2001_Col_1,2001_Col_2,Change_Red,Change_Gre,Change_Blu
,466,0.000000000000000,19,16,61,0,61,255,19,Unconsolidated Shore,16,Estuarine Forested Wetland,Unconsolidated Shore to Estuarine Forested Wetland,1916,0.000000000000000,0.949019607843000,0.949019607843000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,467,0.000000000000000,19,17,110,0,110,255,19,Unconsolidated Shore,17,Estuarine Scrub/Shrub Wetland,Unconsolidated Shore to Estuarine Scrub/Shrub Wetland,1917,0.000000000000000,0.949019607843000,0.949019607843000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,468,0.000000000000000,19,18,176,0,176,255,19,Unconsolidated Shore,18,Estuarine Emergent Wetland,Unconsolidated Shore to Estuarine Emergent Wetland,1918,0.000000000000000,0.949019607843000,0.949019607843000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,469,18.000000000000000,19,19,194,217,222,255,19,Unconsolidated Shore,19,Unconsolidated Shore,Unconsolidated Shore to Unconsolidated Shore,1919,0.000000000000000,0.949019607843000,0.949019607843000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,470,0.000000000000000,19,20,242,242,0,255,19,Unconsolidated Shore,20,Bare Land,Unconsolidated Shore to Bare Land,1920,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,471,0.000000000000000,19,21,0,0,120,255,19,Unconsolidated Shore,21,Water,Unconsolidated Shore to Water,1921,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,472,0.000000000000000,19,22,0,0,242,255,19,Unconsolidated Shore,22,Palustrine Aquatic Bed,Unconsolidated Shore to Palustrine Aquatic Bed,1922,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,473,0.000000000000000,19,23,102,117,219,255,19,Unconsolidated Shore,23,Estuarine Aquatic Bed,Unconsolidated Shore to Estuarine Aquatic Bed,1923,0.000000000000000,0.949019607843000,0.949019607843000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,474,0.000000000000000,19,24,250,209,0,255,19,Unconsolidated Shore,24,Tundra,Unconsolidated Shore to Tundra,1924,0.000000000000000,0.949019607843000,0.949019607843000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,475,0.000000000000000,19,25,171,250,240,255,19,Unconsolidated Shore,25,Snow/Ice,Unconsolidated Shore to Snow/Ice,1925,0.000000000000000,0.949019607843000,0.949019607843000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,476,0.000000000000000,20,1,0,0,0,255,20,Bare Land,1,Unclassified,Bare Land to Unclassified,2001,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,477,19.000000000000000,20,2,242,242,242,255,20,Bare Land,2,High Intensity Developed,Bare Land to High Intensity Developed,2002,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,478,74.000000000000000,20,3,168,153,168,255,20,Bare Land,3,Medium Intensity Developed,Bare Land to Medium Intensity Developed,2003,0.949019607843000,0.949019607843000,0.000000000000000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,479,124.000000000000000,20,4,143,117,125,255,20,Bare Land,4,Low Intensity Developed,Bare Land to Low Intensity Developed,2004,0.949019607843000,0.949019607843000,0.000000000000000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,480,56.000000000000000,20,5,194,204,56,255,20,Bare Land,5,Developed Open Space,Bare Land to Developed Open Space,2005,0.949019607843000,0.949019607843000,0.000000000000000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,481,10.000000000000000,20,6,84,33,0,255,20,Bare Land,6,Cultivated,Bare Land to Cultivated,2006,0.949019607843000,0.949019607843000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,482,0.000000000000000,20,7,194,161,79,255,20,Bare Land,7,Pasture/Hay,Bare Land to Pasture/Hay,2007,0.949019607843000,0.949019607843000,0.000000000000000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,483,28.000000000000000,20,8,242,186,135,255,20,Bare Land,8,Grassland,Bare Land to Grassland,2008,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,484,0.000000000000000,20,9,0,242,0,255,20,Bare Land,9,Deciduous Forest,Bare Land to Deciduous Forest,2009,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,485,53.000000000000000,20,10,0,59,0,255,20,Bare Land,10,Evergreen Forest,Bare Land to Evergreen Forest,2010,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,486,0.000000000000000,20,11,8,161,59,255,20,Bare Land,11,Mixed Forest,Bare Land to Mixed Forest,2011,0.949019607843000,0.949019607843000,0.000000000000000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,487,12.000000000000000,20,12,110,110,0,255,20,Bare Land,12,Scrub/Shrub,Bare Land to Scrub/Shrub,2012,0.949019607843000,0.949019607843000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,488,0.000000000000000,20,13,0,92,92,255,20,Bare Land,13,Palustrine Forested Wetland,Bare Land to Palustrine Forested Wetland,2013,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,489,0.000000000000000,20,14,242,110,0,255,20,Bare Land,14,Palustrine Scrub/Shrub Wetland,Bare Land to Palustrine Scrub/Shrub Wetland,2014,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,490,1.000000000000000,20,15,242,0,242,255,20,Bare Land,15,Palustrine Emergent Wetland,Bare Land to Palustrine Emergent Wetland,2015,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,491,0.000000000000000,20,16,61,0,61,255,20,Bare Land,16,Estuarine Forested Wetland,Bare Land to Estuarine Forested Wetland,2016,0.949019607843000,0.949019607843000,0.000000000000000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,492,0.000000000000000,20,17,110,0,110,255,20,Bare Land,17,Estuarine Scrub/Shrub Wetland,Bare Land to Estuarine Scrub/Shrub Wetland,2017,0.949019607843000,0.949019607843000,0.000000000000000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,493,0.000000000000000,20,18,176,0,176,255,20,Bare Land,18,Estuarine Emergent Wetland,Bare Land to Estuarine Emergent Wetland,2018,0.949019607843000,0.949019607843000,0.000000000000000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,494,0.000000000000000,20,19,0,242,242,255,20,Bare Land,19,Unconsolidated Shore,Bare Land to Unconsolidated Shore,2019,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,495,185988.000000000000000,20,20,194,217,222,255,20,Bare Land,20,Bare Land,Bare Land to Bare Land,2020,0.949019607843000,0.949019607843000,0.000000000000000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,496,4.000000000000000,20,21,0,0,120,255,20,Bare Land,21,Water,Bare Land to Water,2021,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,497,0.000000000000000,20,22,0,0,242,255,20,Bare Land,22,Palustrine Aquatic Bed,Bare Land to Palustrine Aquatic Bed,2022,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,498,0.000000000000000,20,23,102,117,219,255,20,Bare Land,23,Estuarine Aquatic Bed,Bare Land to Estuarine Aquatic Bed,2023,0.949019607843000,0.949019607843000,0.000000000000000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,499,0.000000000000000,20,24,250,209,0,255,20,Bare Land,24,Tundra,Bare Land to Tundra,2024,0.949019607843000,0.949019607843000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,500,0.000000000000000,20,25,171,250,240,255,20,Bare Land,25,Snow/Ice,Bare Land to Snow/Ice,2025,0.949019607843000,0.949019607843000,0.000000000000000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,501,0.000000000000000,21,1,0,0,0,255,21,Water,1,Unclassified,Water to Unclassified,2101,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,502,0.000000000000000,21,2,242,242,242,255,21,Water,2,High Intensity Developed,Water to High Intensity Developed,2102,0.000000000000000,0.000000000000000,0.466666666667000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,503,0.000000000000000,21,3,168,153,168,255,21,Water,3,Medium Intensity Developed,Water to Medium Intensity Developed,2103,0.000000000000000,0.000000000000000,0.466666666667000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,504,1.000000000000000,21,4,143,117,125,255,21,Water,4,Low Intensity Developed,Water to Low Intensity Developed,2104,0.000000000000000,0.000000000000000,0.466666666667000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,505,2.000000000000000,21,5,194,204,56,255,21,Water,5,Developed Open Space,Water to Developed Open Space,2105,0.000000000000000,0.000000000000000,0.466666666667000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,506,7.000000000000000,21,6,84,33,0,255,21,Water,6,Cultivated,Water to Cultivated,2106,0.000000000000000,0.000000000000000,0.466666666667000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,507,0.000000000000000,21,7,194,161,79,255,21,Water,7,Pasture/Hay,Water to Pasture/Hay,2107,0.000000000000000,0.000000000000000,0.466666666667000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,508,3.000000000000000,21,8,242,186,135,255,21,Water,8,Grassland,Water to Grassland,2108,0.000000000000000,0.000000000000000,0.466666666667000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,509,0.000000000000000,21,9,0,242,0,255,21,Water,9,Deciduous Forest,Water to Deciduous Forest,2109,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,510,8.000000000000000,21,10,0,59,0,255,21,Water,10,Evergreen Forest,Water to Evergreen Forest,2110,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,511,0.000000000000000,21,11,8,161,59,255,21,Water,11,Mixed Forest,Water to Mixed Forest,2111,0.000000000000000,0.000000000000000,0.466666666667000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,512,10.000000000000000,21,12,110,110,0,255,21,Water,12,Scrub/Shrub,Water to Scrub/Shrub,2112,0.000000000000000,0.000000000000000,0.466666666667000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,513,0.000000000000000,21,13,0,92,92,255,21,Water,13,Palustrine Forested Wetland,Water to Palustrine Forested Wetland,2113,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,514,0.000000000000000,21,14,242,110,0,255,21,Water,14,Palustrine Scrub/Shrub Wetland,Water to Palustrine Scrub/Shrub Wetland,2114,0.000000000000000,0.000000000000000,0.466666666667000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,515,0.000000000000000,21,15,242,0,242,255,21,Water,15,Palustrine Emergent Wetland,Water to Palustrine Emergent Wetland,2115,0.000000000000000,0.000000000000000,0.466666666667000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,516,0.000000000000000,21,16,61,0,61,255,21,Water,16,Estuarine Forested Wetland,Water to Estuarine Forested Wetland,2116,0.000000000000000,0.000000000000000,0.466666666667000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,517,211.000000000000000,21,17,110,0,110,255,21,Water,17,Estuarine Scrub/Shrub Wetland,Water to Estuarine Scrub/Shrub Wetland,2117,0.000000000000000,0.000000000000000,0.466666666667000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,518,0.000000000000000,21,18,176,0,176,255,21,Water,18,Estuarine Emergent Wetland,Water to Estuarine Emergent Wetland,2118,0.000000000000000,0.000000000000000,0.466666666667000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,519,0.000000000000000,21,19,0,242,242,255,21,Water,19,Unconsolidated Shore,Water to Unconsolidated Shore,2119,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,520,8.000000000000000,21,20,242,242,0,255,21,Water,20,Bare Land,Water to Bare Land,2120,0.000000000000000,0.000000000000000,0.466666666667000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,521,254704.000000000000000,21,21,194,217,222,255,21,Water,21,Water,Water to Water,2121,0.000000000000000,0.000000000000000,0.466666666667000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,522,0.000000000000000,21,22,0,0,242,255,21,Water,22,Palustrine Aquatic Bed,Water to Palustrine Aquatic Bed,2122,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,523,0.000000000000000,21,23,102,117,219,255,21,Water,23,Estuarine Aquatic Bed,Water to Estuarine Aquatic Bed,2123,0.000000000000000,0.000000000000000,0.466666666667000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,524,0.000000000000000,21,24,250,209,0,255,21,Water,24,Tundra,Water to Tundra,2124,0.000000000000000,0.000000000000000,0.466666666667000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,525,0.000000000000000,21,25,171,250,240,255,21,Water,25,Snow/Ice,Water to Snow/Ice,2125,0.000000000000000,0.000000000000000,0.466666666667000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,526,0.000000000000000,22,1,0,0,0,255,22,Palustrine Aquatic Bed,1,Unclassified,Palustrine Aquatic Bed to Unclassified,2201,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,527,0.000000000000000,22,2,242,242,242,255,22,Palustrine Aquatic Bed,2,High Intensity Developed,Palustrine Aquatic Bed to High Intensity Developed,2202,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,528,0.000000000000000,22,3,168,153,168,255,22,Palustrine Aquatic Bed,3,Medium Intensity Developed,Palustrine Aquatic Bed to Medium Intensity Developed,2203,0.000000000000000,0.000000000000000,0.949019607843000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,529,0.000000000000000,22,4,143,117,125,255,22,Palustrine Aquatic Bed,4,Low Intensity Developed,Palustrine Aquatic Bed to Low Intensity Developed,2204,0.000000000000000,0.000000000000000,0.949019607843000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,530,0.000000000000000,22,5,194,204,56,255,22,Palustrine Aquatic Bed,5,Developed Open Space,Palustrine Aquatic Bed to Developed Open Space,2205,0.000000000000000,0.000000000000000,0.949019607843000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,531,0.000000000000000,22,6,84,33,0,255,22,Palustrine Aquatic Bed,6,Cultivated,Palustrine Aquatic Bed to Cultivated,2206,0.000000000000000,0.000000000000000,0.949019607843000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,532,0.000000000000000,22,7,194,161,79,255,22,Palustrine Aquatic Bed,7,Pasture/Hay,Palustrine Aquatic Bed to Pasture/Hay,2207,0.000000000000000,0.000000000000000,0.949019607843000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,533,0.000000000000000,22,8,242,186,135,255,22,Palustrine Aquatic Bed,8,Grassland,Palustrine Aquatic Bed to Grassland,2208,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,534,0.000000000000000,22,9,0,242,0,255,22,Palustrine Aquatic Bed,9,Deciduous Forest,Palustrine Aquatic Bed to Deciduous Forest,2209,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,535,0.000000000000000,22,10,0,59,0,255,22,Palustrine Aquatic Bed,10,Evergreen Forest,Palustrine Aquatic Bed to Evergreen Forest,2210,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,536,0.000000000000000,22,11,8,161,59,255,22,Palustrine Aquatic Bed,11,Mixed Forest,Palustrine Aquatic Bed to Mixed Forest,2211,0.000000000000000,0.000000000000000,0.949019607843000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,537,0.000000000000000,22,12,110,110,0,255,22,Palustrine Aquatic Bed,12,Scrub/Shrub,Palustrine Aquatic Bed to Scrub/Shrub,2212,0.000000000000000,0.000000000000000,0.949019607843000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,538,0.000000000000000,22,13,0,92,92,255,22,Palustrine Aquatic Bed,13,Palustrine Forested Wetland,Palustrine Aquatic Bed to Palustrine Forested Wetland,2213,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,539,0.000000000000000,22,14,242,110,0,255,22,Palustrine Aquatic Bed,14,Palustrine Scrub/Shrub Wetland,Palustrine Aquatic Bed to Palustrine Scrub/Shrub Wetland,2214,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,540,0.000000000000000,22,15,242,0,242,255,22,Palustrine Aquatic Bed,15,Palustrine Emergent Wetland,Palustrine Aquatic Bed to Palustrine Emergent Wetland,2215,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,541,0.000000000000000,22,16,61,0,61,255,22,Palustrine Aquatic Bed,16,Estuarine Forested Wetland,Palustrine Aquatic Bed to Estuarine Forested Wetland,2216,0.000000000000000,0.000000000000000,0.949019607843000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,542,0.000000000000000,22,17,110,0,110,255,22,Palustrine Aquatic Bed,17,Estuarine Scrub/Shrub Wetland,Palustrine Aquatic Bed to Estuarine Scrub/Shrub Wetland,2217,0.000000000000000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,543,0.000000000000000,22,18,176,0,176,255,22,Palustrine Aquatic Bed,18,Estuarine Emergent Wetland,Palustrine Aquatic Bed to Estuarine Emergent Wetland,2218,0.000000000000000,0.000000000000000,0.949019607843000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,544,0.000000000000000,22,19,0,242,242,255,22,Palustrine Aquatic Bed,19,Unconsolidated Shore,Palustrine Aquatic Bed to Unconsolidated Shore,2219,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,545,0.000000000000000,22,20,242,242,0,255,22,Palustrine Aquatic Bed,20,Bare Land,Palustrine Aquatic Bed to Bare Land,2220,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,546,0.000000000000000,22,21,0,0,120,255,22,Palustrine Aquatic Bed,21,Water,Palustrine Aquatic Bed to Water,2221,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,547,12.000000000000000,22,22,194,217,222,255,22,Palustrine Aquatic Bed,22,Palustrine Aquatic Bed,Palustrine Aquatic Bed to Palustrine Aquatic Bed,2222,0.000000000000000,0.000000000000000,0.949019607843000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,548,0.000000000000000,22,23,102,117,219,255,22,Palustrine Aquatic Bed,23,Estuarine Aquatic Bed,Palustrine Aquatic Bed to Estuarine Aquatic Bed,2223,0.000000000000000,0.000000000000000,0.949019607843000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,549,0.000000000000000,22,24,250,209,0,255,22,Palustrine Aquatic Bed,24,Tundra,Palustrine Aquatic Bed to Tundra,2224,0.000000000000000,0.000000000000000,0.949019607843000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,550,0.000000000000000,22,25,171,250,240,255,22,Palustrine Aquatic Bed,25,Snow/Ice,Palustrine Aquatic Bed to Snow/Ice,2225,0.000000000000000,0.000000000000000,0.949019607843000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,551,0.000000000000000,23,1,0,0,0,255,23,Estuarine Aquatic Bed,1,Unclassified,Estuarine Aquatic Bed to Unclassified,2301,0.400000000000000,0.458823529412000,0.858823529412000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,552,0.000000000000000,23,2,242,242,242,255,23,Estuarine Aquatic Bed,2,High Intensity Developed,Estuarine Aquatic Bed to High Intensity Developed,2302,0.400000000000000,0.458823529412000,0.858823529412000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,553,0.000000000000000,23,3,168,153,168,255,23,Estuarine Aquatic Bed,3,Medium Intensity Developed,Estuarine Aquatic Bed to Medium Intensity Developed,2303,0.400000000000000,0.458823529412000,0.858823529412000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,554,0.000000000000000,23,4,143,117,125,255,23,Estuarine Aquatic Bed,4,Low Intensity Developed,Estuarine Aquatic Bed to Low Intensity Developed,2304,0.400000000000000,0.458823529412000,0.858823529412000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,555,0.000000000000000,23,5,194,204,56,255,23,Estuarine Aquatic Bed,5,Developed Open Space,Estuarine Aquatic Bed to Developed Open Space,2305,0.400000000000000,0.458823529412000,0.858823529412000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,556,0.000000000000000,23,6,84,33,0,255,23,Estuarine Aquatic Bed,6,Cultivated,Estuarine Aquatic Bed to Cultivated,2306,0.400000000000000,0.458823529412000,0.858823529412000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,557,0.000000000000000,23,7,194,161,79,255,23,Estuarine Aquatic Bed,7,Pasture/Hay,Estuarine Aquatic Bed to Pasture/Hay,2307,0.400000000000000,0.458823529412000,0.858823529412000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,558,0.000000000000000,23,8,242,186,135,255,23,Estuarine Aquatic Bed,8,Grassland,Estuarine Aquatic Bed to Grassland,2308,0.400000000000000,0.458823529412000,0.858823529412000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,559,0.000000000000000,23,9,0,242,0,255,23,Estuarine Aquatic Bed,9,Deciduous Forest,Estuarine Aquatic Bed to Deciduous Forest,2309,0.400000000000000,0.458823529412000,0.858823529412000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,560,0.000000000000000,23,10,0,59,0,255,23,Estuarine Aquatic Bed,10,Evergreen Forest,Estuarine Aquatic Bed to Evergreen Forest,2310,0.400000000000000,0.458823529412000,0.858823529412000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,561,0.000000000000000,23,11,8,161,59,255,23,Estuarine Aquatic Bed,11,Mixed Forest,Estuarine Aquatic Bed to Mixed Forest,2311,0.400000000000000,0.458823529412000,0.858823529412000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,562,0.000000000000000,23,12,110,110,0,255,23,Estuarine Aquatic Bed,12,Scrub/Shrub,Estuarine Aquatic Bed to Scrub/Shrub,2312,0.400000000000000,0.458823529412000,0.858823529412000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,563,0.000000000000000,23,13,0,92,92,255,23,Estuarine Aquatic Bed,13,Palustrine Forested Wetland,Estuarine Aquatic Bed to Palustrine Forested Wetland,2313,0.400000000000000,0.458823529412000,0.858823529412000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,564,0.000000000000000,23,14,242,110,0,255,23,Estuarine Aquatic Bed,14,Palustrine Scrub/Shrub Wetland,Estuarine Aquatic Bed to Palustrine Scrub/Shrub Wetland,2314,0.400000000000000,0.458823529412000,0.858823529412000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
