"StratumID","SecondaryStratumID","DistributionTypeID","ExternalVariableTypeID","ExternalVariableMin","ExternalVariableMax","Value"
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0.0502939255388635
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",11,11,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0.050105857445307
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",11,11,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",11,11,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",11,11,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",11,11,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0.0309183202584218
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0.103051922314705
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0.0794788273615635
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0.200311769290725
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",11,11,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0.000777000777000777
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",11,11,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",11,11,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",11,11,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",11,11,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0.00465425531914894
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0.0133333333333333
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0.00518403317781234
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",11,11,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",11,11,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0.00339174674957603
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0.00911458333333333
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",11,11,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",11,11,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",11,11,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",11,11,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",11,11,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",11,11,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",11,11,0
